function	SRR1397196	SRR1397407	SRR1397265	SRR1397339
K07239	31.290000000000003	377.89000000000004	155.15	1032.96
K07240	5960.32	10609.560000000001	6697.82	23895.95
K07241	223.0	221.17000000000002	258.5	543.66
K07242	27.0	9.0	5.0	2215.5
K07243	999.5400000000001	2284.14	1133.05	1752.21
K07244	0.0	150.0	0.0	62.0
K07245	572.1700000000001	1062.25	1004.5	1801.25
K07246	1498.33	2245.08	1925.6	4089.08
K07248	127.5	143.25	108.0	248.75
K07250	1476.44	1210.3	1692.45	1807.3000000000002
K07251	50.0	128.25	56.0	217.75
K07254	0.0	80.0	0.0	103.0
K07255	292.0	28.0	440.0	47.0
K07256	292.0	28.0	440.0	47.0
K07257	169.44	285.22	315.7	5462.8
K07258	4272.47	8816.67	5873.54	16258.669999999998
K07259	2869.85	8452.75	3509.17	10922.74
K07260	302.6	1064.7	533.74	1471.88
K07261	632.44	1254.47	1218.05	2713.8
K07262	881.35	2121.92	921.0	3163.41
K07263	4943.24	12529.19	7540.599999999999	30448.329999999998
K07264	107.0	405.75	144.0	680.25
K07265	371.5	905.0	1234.1	2111.0
K07266	285.5	453.0	304.6	1597.5
K07267	351.5	1335.0	703.0	800.0
K07269	50.0	134.25	56.0	219.25
K07270	364.5	164.5	581.5	208.0
K07271	10.0	84.0	14.0	116.0
K07273	1096.67	1460.92	2229.6	2414.25
K07274	524.0	991.0	696.75	1407.75
K07275	3656.62	3542.8	4604.549999999999	6522.629999999999
K07276	526.94	3292.7200000000003	1207.55	5635.05
K07277	4861.87	14958.47	5537.049999999999	27941.04
K07278	3308.62	6362.97	4294.049999999999	12752.789999999999
K07279	0.0	0.25	0.0	2.75
K07281	50.0	9.0	43.0	125.0
K07282	396.17	1809.8400000000001	504.27	9489.5
K07283	1360.0	624.75	1723.75	1315.0
K07284	824.53	1414.89	1192.27	5594.32
K07285	278.0	2554.0	372.5	3044.5
K07286	1312.33	1614.08	1529.5	1449.83
K07287	1950.6799999999998	2618.25	1933.5	4466.74
K07288	3.0	35.0	24.25	27.75
K07289	2340.93	4476.58	2340.6	6460.33
K07290	509.28999999999996	911.47	864.45	3453.8
K07291	8.0	6.0	8.0	129.0
K07300	499.0	1403.25	1061.5	4270.75
K07301	5951.28	12962.58	6636.27	25829.92
K07302	1580.69	3890.8900000000003	3152.75	7843.710000000001
K07303	1557.19	3822.3900000000003	3086.25	7624.710000000001
K07304	5454.82	13254.0	7404.389999999999	26178.0
K07305	4689.82	10237.5	6178.85	16306.82
K07306	274.67	400.16999999999996	388.0	618.5
K07307	324.67	528.42	444.0	836.25
K07308	53.67	129.17000000000002	63.0	220.5
K07309	50.0	128.25	56.0	217.75
K07310	0.0	0.25	0.0	2.75
K07312	50.0	128.25	56.0	217.75
K07313	2297.54	4470.92	2666.25	16806.75
K07314	0.0	0.25	0.0	2.75
K07315	1003.64	7037.82	1406.47	13309.39
K07316	327.27	1303.3799999999999	705.45	1687.88
K07317	35.35	477.17	65.0	1006.9100000000001
K07318	57.0	218.0	230.25	240.75
K07319	0.0	0.25	0.0	2.75
K07320	2121.12	4234.47	2218.95	6664.290000000001
K07321	131.0	402.5	38.0	1178.5
K07322	981.8299999999999	7796.08	1885.5	8678.58
K07323	2747.8199999999997	7690.97	2891.3	12828.04
K07325	0.0	230.0	0.0	266.0
K07326	7.0	23.0	11.0	49.0
K07327	0.0	70.0	0.0	31.0
K07329	0.0	80.0	0.0	74.0
K07330	0.0	80.0	0.0	103.0
K07331	0.0	80.0	0.0	103.0
K07332	0.0	310.0	0.0	282.0
K07333	0.0	320.0	0.0	282.0
K07334	295.5	1042.83	270.5	2204.5
K07335	1970.15	3849.3100000000004	1961.6399999999999	28359.980000000003
K07336	1225.02	2434.4700000000003	1522.95	6652.290000000001
K07337	286.0	557.75	522.0	1047.25
K07338	577.27	3883.05	1153.9499999999998	5045.13
K07339	3.0	32.0	0.0	3.0
K07340	1171.12	5050.47	2389.95	8039.790000000001
K07341	387.5	249.0	592.37	509.59000000000003
K07342	0.0	80.0	0.0	103.0
K07343	545.77	758.8	802.45	1190.63
K07344	1221.44	2526.2200000000003	2104.45	3914.55
K07345	483.0	784.25	588.0	1275.75
K07346	762.5	1196.5	1170.5	1779.5
K07347	1246.0	1904.0	1666.0	3131.25
K07348	50.0	128.5	56.0	220.5
K07349	50.0	128.5	56.0	220.5
K07350	50.0	128.25	56.0	217.75
K07351	50.0	128.25	56.0	217.75
K07354	0.0	0.25	0.0	2.75
K07355	0.0	0.25	0.0	2.75
K07356	0.0	0.25	0.0	2.75
K07357	0.0	0.25	0.0	2.75
K07358	0.0	0.25	0.0	2.75
K07386	1226.17	2217.5	2282.5	4415.5
K07387	313.5	613.1700000000001	289.0	1946.6599999999999
K07388	0.0	80.0	0.0	74.0
K07389	12.0	0.25	11.0	23.75
K07390	3152.12	6360.47	4164.549999999999	12126.289999999999
K07391	4956.54	13498.97	5360.549999999999	30664.04
K07392	0.0	70.0	0.0	74.0
K07393	2309.21	5269.85	3144.0	8097.43
K07394	1878.33	3998.08	1906.75	4993.08
K07395	1426.29	2328.7200000000003	2224.55	6487.049999999999
K07396	682.27	1964.8	807.95	1476.38
K07397	4098.62	10740.470000000001	5031.47	24608.04
K07398	0.0	80.0	0.0	103.0
K07399	930.6700000000001	1606.5	696.27	3500.09
K07400	1542.33	3566.08	1918.5	4034.83
K07401	1872.0	2139.5	2155.1	4756.25
K07402	4604.41	8791.94	5995.0	24155.089999999997
K07403	2458.6	6530.0	2146.77	16603.84
K07404	379.6	3271.45	757.7	2392.95
K07405	316.0	3839.0	689.0	5428.5
K07406	169.44	293.97	94.95	5645.8
K07407	552.6	5796.7	715.2	13207.2
K07442	260.67	590.5	159.5	5413.5
K07443	2085.83	5136.58	2328.5	12878.33
K07444	1078.39	5252.09	1210.92	11530.75
K07446	0.0	80.0	0.0	103.0
K07447	4972.639999999999	13354.669999999998	5446.5199999999995	28840.83
K07448	663.12	1954.05	1053.59	3609.56
K07451	554.1700000000001	1131.17	728.5	2749.0
K07452	209.5	272.33	158.5	2840.0
K07453	110.0	269.5	207.5	350.0
K07454	222.0	2402.25	427.0	1298.75
K07455	113.5	59.25	133.0	577.75
K07456	1660.85	7053.2	1092.47	17645.04
K07457	166.75	2602.5	166.0	1663.75
K07458	384.0	782.75	640.77	1657.84
K07459	481.0	215.57999999999998	753.0	386.25
K07460	4900.04	13191.47	5190.049999999999	30425.04
K07461	3614.43	11599.95	5167.72	21729.03
K07462	5026.969999999999	13501.169999999998	5455.5199999999995	34280.83
K07463	0.0	230.0	0.0	237.0
K07464	303.69	3213.2200000000003	202.97	7819.640000000001
K07465	95.0	203.83	91.5	396.0
K07466	0.0	230.0	0.0	237.0
K07467	31.6	112.2	41.2	270.2
K07468	14.0	75.0	0.0	136.0
K07469	14.0	158.5	14.0	315.5
K07470	50.0	128.25	56.0	217.75
K07471	0.0	16.5	0.0	5.5
K07473	34.85	754.75	101.6	1001.5
K07474	6.6	65.2	18.2	29.2
K07476	54.0	311.5	114.0	424.0
K07477	103.0	114.0	2.0	4134.0
K07478	5045.639999999999	13709.169999999998	5487.5199999999995	31841.33
K07479	315.0	590.75	456.5	844.75
K07480	0.0	0.5	0.0	5.5
K07481	884.3	2154.5	1183.0	5268.5
K07482	1.0	8.0	4.27	14.09
K07483	6082.5599999999995	11178.0	7848.139999999999	20405.94
K07484	590.88	1767.94	912.9000000000001	3380.1000000000004
K07485	9.0	23.0	2.0	43.0
K07486	1556.18	5223.9400000000005	2335.7	7633.6
K07488	10.5	220.0	16.0	56.0
K07490	50.0	128.25	56.0	217.75
K07491	1309.4299999999998	5826.83	1929.52	9803.92
K07492	292.0	28.0	452.6	47.0
K07493	121.0	528.25	130.5	703.25
K07494	0.0	0.0	10.0	0.0
K07496	148.0	1185.75	318.7	1209.15
K07497	10230.45	22632.38	13868.4	40192.450000000004
K07498	971.1	529.2	1431.2	1076.7
K07501	703.35	5001.67	798.5	6880.41
K07502	115.5	397.5	62.77	3692.59
K07503	141.67	212.5	134.5	401.0
K07504	136.0	67.0	197.0	127.0
K07506	832.77	1296.55	1213.9499999999998	2211.13
K07507	2946.16	5270.22	4015.8	12293.130000000001
K07508	0.0	34.0	12.0	42.0
K07516	2031.06	4396.9400000000005	3062.84	10360.68
K07518	140.25	276.0	213.5	1456.75
K07533	166.1	1137.7	349.97	1432.79
K07534	0.6	0.0	0.0	4.0
K07535	8.2	178.0	22.0	136.0
K07536	7.6	79.0	2.0	114.0
K07537	5.6	101.0	20.0	121.0
K07538	5.6	101.0	20.0	121.0
K07539	5.6	101.0	20.0	121.0
K07540	10.0	4.0	0.0	198.0
K07543	10.6	4.0	0.0	202.0
K07544	11.6	2.0	0.0	119.0
K07545	5.0	2.0	0.0	99.0
K07546	5.0	2.0	0.0	99.0
K07547	5.0	2.0	0.0	99.0
K07548	5.0	2.0	0.0	99.0
K07549	8.0	2.0	0.0	107.0
K07550	8.0	2.0	0.0	107.0
K07552	6079.83	15668.99	8954.03	25630.97
K07557	0.0	80.0	0.0	74.0
K07558	0.0	80.0	0.0	103.0
K07559	62.0	133.25	39.0	484.75
K07560	4047.85	10035.45	3545.9700000000003	27311.53
K07561	0.0	80.0	0.0	103.0
K07562	0.0	80.0	0.0	74.0
K07566	4990.219999999999	11366.67	5480.0199999999995	31115.08
K07568	5136.969999999999	16843.17	5923.0199999999995	35584.33
K07569	0.0	80.0	0.0	103.0
K07570	63.6	364.7	129.47	510.29
K07571	129.6	615.2	147.47	2797.29
K07572	0.0	80.0	0.0	103.0
K07573	0.0	70.0	0.0	103.0
K07574	2105.93	4938.28	2201.4700000000003	6322.12
K07575	0.0	80.0	0.0	103.0
K07576	2320.62	6340.72	2982.2	13059.29
K07577	1252.94	3293.2200000000003	2482.05	5973.049999999999
K07579	0.0	80.0	0.0	74.0
K07580	0.0	80.0	0.0	74.0
K07581	0.0	70.0	0.0	103.0
K07583	0.0	80.0	0.0	103.0
K07584	122.1	725.2	164.97	801.29
K07585	0.0	80.0	0.0	74.0
K07586	155.6	400.7	155.74	2839.38
K07587	0.0	80.0	0.0	74.0
K07588	1290.56	6453.8099999999995	2205.55	19284.21
K07589	1411.33	4719.58	1639.5	2705.33
K07590	97.5	634.0	131.5	581.0
K07591	0.0	0.25	0.0	2.75
K07592	50.0	128.25	56.0	217.75
K07636	5283.219999999999	21576.17	6270.5199999999995	44824.08
K07637	748.3299999999999	2803.08	1069.0	3947.83
K07638	1770.12	3858.4700000000003	2634.05	8360.79
K07639	1881.33	1617.75	1521.5	1837.9899999999998
K07640	301.0	524.25	580.5	1253.75
K07641	173.32999999999998	286.25	266.5	872.99
K07642	1241.0	435.75	1236.5	4016.25
K07643	50.0	128.25	56.0	217.75
K07644	715.68	5319.42	1316.0	8074.4
K07645	2478.68	4415.75	2768.1	6568.74
K07646	1498.21	3334.98	2196.8	6837.619999999999
K07647	241.5	898.25	487.0	684.75
K07648	50.0	152.75	57.5	227.75
K07649	4654.37	3462.3900000000003	5774.45	8212.95
K07650	44.0	84.5	29.27	2343.09
K07651	60.6	319.7	119.47	447.79
K07652	65.1	527.7	131.97	487.79
K07653	112.67	279.67	133.0	474.0
K07654	159.67	288.5	156.5	487.0
K07655	36.0	152.0	44.0	172.0
K07657	4088.12	7688.97	5607.549999999999	15407.289999999999
K07658	1273.1	4322.2	1001.97	16743.29
K07659	1904.12	4233.47	2823.0499999999997	9380.54
K07660	789.3299999999999	2833.08	1072.0	3975.83
K07661	1881.33	1638.75	1529.5	2085.99
K07662	506.0	2553.92	864.0	3719.91
K07663	173.32999999999998	286.25	266.5	872.99
K07664	1045.0	314.75	1082.5	619.75
K07665	631.53	3269.25	1095.0	6812.49
K07666	2585.35	4474.42	2776.5	6645.41
K07667	1947.21	3747.98	2319.3	20700.120000000003
K07668	235.1	668.7	136.97	7404.29
K07669	160.67000000000002	313.17	189.5	2930.0
K07670	141.67	212.5	134.5	401.0
K07671	36.0	152.0	44.0	172.0
K07673	1549.7	2074.42	1314.5	3457.41
K07674	221.0	282.25	328.0	412.25
K07675	405.1	3831.67	599.27	4388.91
K07676	50.0	128.25	56.0	217.75
K07677	60.0	136.25	66.0	231.75
K07678	1580.33	3487.58	1872.6	4352.33
K07679	347.25	564.5	492.5	880.25
K07680	5.0	9.5	5.0	12.0
K07683	0.0	8.0	7.0	3.0
K07684	1853.9	4404.5199999999995	1769.35	6905.66
K07685	266.0	288.25	368.0	659.75
K07686	50.0	134.5	56.0	222.0
K07687	56.5	134.75	61.0	228.25
K07688	0.0	12.25	0.0	5.75
K07689	1449.35	2871.42	1639.5	4287.16
K07690	319.0	440.75	469.0	552.5
K07691	3.0	12.5	8.0	16.0
K07692	6.0	38.5	20.27	73.09
K07693	385.67	888.0	631.0	1494.0
K07696	2.0	15.0	10.0	30.0
K07697	142.0	852.5	305.0	1080.0
K07698	1.0	5.5	5.0	0.0
K07699	92.5	580.0	154.77	721.09
K07700	50.0	128.25	56.0	217.75
K07701	50.0	136.25	58.0	239.75
K07702	50.0	128.25	56.0	217.75
K07703	50.0	136.25	58.0	239.75
K07704	65.6	606.2	124.2	500.7
K07705	60.6	514.2	122.2	469.2
K07706	46.6	275.2	93.2	352.2
K07707	46.6	268.2	93.2	347.2
K07708	3112.12	6196.97	3979.0499999999997	12040.789999999999
K07709	143.0	610.25	112.5	1079.5
K07710	12.440000000000001	38.22	42.7	167.3
K07711	1267.35	2145.42	1324.0	4107.16
K07712	3317.62	6741.64	4249.549999999999	13443.949999999999
K07713	789.0	4823.75	1272.5	8781.75
K07714	322.44	1133.72	269.95000000000005	5785.05
K07715	1276.35	2145.42	1324.0	4136.16
K07716	802.26	2065.88	2052.0	4241.2
K07717	96.0	704.5	192.0	716.0
K07718	61.0	866.0	109.77	803.59
K07719	103.0	706.5	192.0	723.0
K07720	83.1	1026.7	132.2	988.2
K07721	0.0	80.0	0.0	74.0
K07722	529.19	3112.6400000000003	780.95	3662.2099999999996
K07723	60.0	483.0	121.27	492.59000000000003
K07724	55.0	391.75	72.5	262.75
K07726	117.1	508.0	260.97	637.5
K07727	727.3299999999999	2736.16	1916.27	4316.42
K07728	0.0	80.0	0.0	74.0
K07729	1304.8	4469.93	2302.45	10077.05
K07730	0.0	80.0	0.0	74.0
K07731	0.0	80.0	0.0	74.0
K07732	0.0	80.0	0.0	103.0
K07733	1453.51	3865.66	2328.5	6937.41
K07734	2614.77	1926.05	3034.55	4826.22
K07735	3490.79	9476.97	4744.049999999999	18149.79
K07736	1742.6100000000001	3283.22	2260.3199999999997	9886.64
K07738	4660.389999999999	7928.17	4669.0199999999995	25821.58
K07739	65.0	106.0	2.0	3022.0
K07740	1517.33	3484.58	1797.0	4239.33
K07742	1343.21	3082.42	2125.02	10754.34
K07743	0.0	1.0	0.0	29.0
K07744	0.0	80.0	0.0	74.0
K07746	1307.54	1971.97	2093.65	3978.05
K07749	1825.71	5395.6900000000005	2624.1	6873.34
K07751	315.0	590.75	456.5	844.75
K07757	65.0	182.25	75.0	346.75
K07768	141.67	212.5	134.5	401.0
K07769	15.0	0.0	0.0	28.0
K07770	44.0	84.5	29.27	2343.09
K07771	50.0	128.25	94.0	221.75
K07772	375.88	2105.69	546.9	3059.8500000000004
K07773	315.0	590.75	456.5	844.75
K07774	2151.56	2878.27	3092.3999999999996	4561.93
K07775	60.6	334.7	124.47	466.29
K07776	152.67	212.5	136.5	484.0
K07777	141.5	362.5	33.769999999999996	4115.59
K07778	380.0	880.8299999999999	591.5	1410.0
K07781	50.0	128.25	56.0	217.75
K07782	696.5	913.25	887.0	2789.25
K07783	78.0	244.75	172.0	1014.5
K07784	50.0	128.25	56.0	217.75
K07786	0.0	0.25	0.0	2.75
K07787	1213.4299999999998	7966.75	2301.1	9137.49
K07788	355.71000000000004	1589.52	509.0	1606.4299999999998
K07789	356.27	1862.8	522.05	1622.88
K07791	189.34	2451.92	332.0	1065.75
K07792	106.0	292.75	169.5	468.90999999999997
K07793	7870.21	10781.27	9730.5	18294.18
K07794	4111.83	4832.83	4985.0	6442.08
K07795	3332.83	4356.83	3866.0	6250.58
K07796	135.0	332.25	184.0	488.75
K07797	0.0	0.25	0.0	2.75
K07798	1134.4299999999998	7572.25	2130.1	8605.49
K07799	433.71000000000004	2297.02	696.5	1796.4299999999998
K07803	66.0	351.25	70.0	442.25
K07804	0.0	0.25	0.0	2.75
K07806	58.0	164.25	61.0	227.75
K07807	153.0	73.0	291.0	106.0
K07810	141.32999999999998	379.08	213.0	516.8299999999999
K07811	231.0	457.25	352.0	531.25
K07812	60.75	2031.25	99.75	372.75
K07813	15.5	241.5	27.5	145.0
K07814	1474.88	6602.790000000001	1719.65	10237.900000000001
K07816	190.1	1128.7	338.24	1392.38
K07821	0.0	6.25	0.0	4.25
K07823	115.0	1147.5	352.0	621.75
K07862	528.0	3749.25	833.5	1643.5
K07966	0.0	0.0	15.0	0.0
K07978	16.0	15.0	16.0	61.0
K07979	836.5	2793.33	1361.27	10562.09
K07991	0.0	80.0	0.0	103.0
K08068	27.0	2.0	2.0	4.0
K08070	67.0	26.0	14.6	2990.0
K08077	64.75	2068.5	125.5	405.75
K08081	3.0	6.5	30.5	14.5
K08082	376.67999999999995	1846.0	677.5	3194.49
K08083	828.68	1918.0	1185.5	4109.49
K08084	2278.3599999999997	6121.83	2523.0	10416.07
K08085	306.0	1324.0	459.0	764.0
K08086	1450.0099999999998	4607.83	1340.0	6831.57
K08092	218.0	516.0	371.0	1049.0
K08093	44.0	480.5	39.0	2290.0
K08094	36.0	334.5	29.0	2330.0
K08096	0.0	0.0	0.0	29.0
K08097	150.0	304.5	371.0	415.0
K08100	302.0	16.0	16.0	187.0
K08137	50.0	128.25	56.0	217.75
K08138	54.0	2381.75	149.0	1207.25
K08139	234.0	82.0	394.0	236.5
K08151	665.5	776.75	1445.17	2642.75
K08152	49.0	272.0	92.54	349.18
K08153	50.0	377.0	113.77	485.59000000000003
K08154	271.0	405.25	381.0	617.25
K08156	52.75	258.75	66.25	242.75
K08159	55.0	152.25	65.0	238.75
K08160	377.0	191.25	140.0	444.75
K08161	147.6	527.45	206.47	797.04
K08162	50.0	128.25	56.0	217.75
K08163	271.0	399.25	381.0	615.75
K08164	5.0	14.5	8.0	22.0
K08166	5.0	4.0	15.0	7.0
K08167	513.8299999999999	290.65999999999997	613.0	432.83
K08168	97.0	544.83	201.5	708.0
K08169	1266.44	551.97	1549.55	1601.3000000000002
K08170	50.0	128.0	56.0	215.0
K08172	5.0	263.75	16.5	47.75
K08173	142.0	132.25	100.0	227.75
K08174	49.0	282.0	103.0	351.0
K08177	195.63	1370.19	349.95	1489.85
K08191	634.5	672.25	1196.8400000000001	1251.75
K08194	158.0	277.0	148.0	469.0
K08195	494.85	701.75	239.5	1576.75
K08217	61.0	415.0	65.5	2463.0
K08218	2933.62	8374.470000000001	3627.05	12848.789999999999
K08219	50.0	128.25	56.0	217.75
K08220	1.0	70.5	1.5	32.5
K08221	53.0	315.0	121.0	413.0
K08222	52.0	301.5	109.0	410.0
K08223	633.44	1061.1399999999999	900.55	2684.96
K08224	1892.37	3625.13	1943.8	4373.63
K08225	115.0	207.07999999999998	101.5	308.75
K08226	277.0	54.0	130.2	3214.0
K08227	50.0	128.25	56.0	217.75
K08234	792.1	794.45	634.47	4382.04
K08252	41.6	421.5	81.5	1618.0
K08253	58.0	281.5	17.5	431.0
K08256	94.0	209.83	105.5	481.0
K08260	0.0	80.0	0.0	74.0
K08261	958.0	108.0	900.0	217.0
K08264	0.0	70.0	0.0	31.0
K08265	0.0	70.0	0.0	31.0
K08276	577.0	476.25	881.0	728.75
K08277	0.0	0.25	0.0	2.75
K08279	136.0	69.25	211.0	129.75
K08280	8.0	220.0	8.0	22.0
K08281	1072.27	4667.25	1653.1	7915.0
K08282	1274.85	1007.0	1552.0	1891.25
K08289	1032.27	6093.8	1736.95	7514.540000000001
K08295	73.78999999999999	402.72	582.4499999999999	1009.3000000000001
K08296	3943.54	13307.39	5454.549999999999	23677.79
K08297	272.0	134.25	394.0	256.75
K08298	136.0	67.25	197.0	129.75
K08299	1007.5	722.25	1473.0	2363.25
K08300	3486.73	7164.1900000000005	4532.5	13765.34
K08301	3303.62	8915.470000000001	3212.2200000000003	19330.88
K08302	124.0	142.5	83.27	2437.59
K08303	4213.4	18894.84	4781.92	28052.73
K08304	1657.98	3471.36	2428.5	8656.76
K08305	3324.5099999999998	7206.58	4176.75	11632.07
K08306	107.75	649.25	234.0	780.0
K08307	2691.43	10476.25	3313.0	13917.99
K08308	50.0	128.25	56.0	217.75
K08309	3876.62	9518.470000000001	4145.549999999999	20401.29
K08310	539.1	467.92	331.0	1887.41
K08311	3193.87	8118.97	4229.049999999999	12398.539999999999
K08312	1565.33	3516.58	1876.5	4503.58
K08313	77.0	137.25	60.0	2425.75
K08314	50.0	128.25	56.0	217.75
K08315	101.0	258.25	85.67	417.25
K08316	2860.44	6454.47	4051.5499999999997	11620.04
K08317	2.6	15.45	11.469999999999999	22.04
K08318	0.0	0.25	0.0	2.75
K08319	0.0	6.0	0.0	1.5
K08320	50.0	136.25	58.0	239.75
K08321	74.0	308.25	99.0	376.75
K08322	1003.0	319.75	962.67	967.75
K08323	1204.5	377.25	1310.5	738.25
K08324	365.0	183.75	100.0	426.5
K08325	596.75	3391.75	923.75	2775.5
K08326	0.0	0.25	0.0	2.75
K08344	331.94	599.22	400.45	1836.0500000000002
K08348	100.0	256.5	112.0	435.5
K08349	50.0	128.25	56.0	217.75
K08350	50.0	128.25	56.0	217.75
K08351	98.0	500.75	127.5	396.75
K08352	323.0	2450.5	438.5	1375.0
K08353	0.0	0.25	0.0	2.75
K08354	37.0	2102.25	92.0	1102.75
K08355	2.0	3.0	0.0	12.0
K08356	2.0	3.0	0.0	12.0
K08357	248.29	452.72	361.45	1273.3000000000002
K08358	253.29	528.72	366.45	1406.8000000000002
K08359	248.29	452.72	361.45	1273.3000000000002
K08363	468.25	2607.0	866.25	1244.0
K08364	400.75	2606.5	748.25	1232.0
K08365	558.35	1140.0	1362.5	2427.75
K08368	139.67	67.92	218.0	129.75
K08369	734.6700000000001	1451.5	906.0	3526.0
K08372	141.67	218.5	134.5	441.0
K08384	168.5	752.0	194.5	976.5
K08475	4.44	7.22	3.45	31.05
K08476	0.0	6.0	0.0	1.5
K08478	0.0	6.0	0.0	1.5
K08481	10.2	66.0	26.6	30.0
K08482	158.04	449.72	460.15	478.55
K08483	1985.5600000000002	5037.84	1561.92	14224.500000000002
K08484	2825.77	7260.8	4125.049999999999	12369.380000000001
K08485	1288.67	729.42	1431.5	1028.75
K08591	4844.969999999999	10640.169999999998	4687.79	37228.42
K08599	2.0	6.5	18.5	84.0
K08600	82.0	389.0	130.0	546.5
K08602	1193.04	2994.92	2133.29	13956.93
K08603	91.0	531.0	181.27	674.09
K08604	0.0	6.0	0.0	1.5
K08641	1734.94	3300.9700000000003	2222.05	4440.299999999999
K08645	45.0	264.0	90.0	335.0
K08646	136.0	67.0	197.0	127.0
K08651	45.0	264.0	90.0	335.0
K08676	797.67	4053.17	1350.0	6618.5
K08678	836.94	4326.22	1470.15	7579.050000000001
K08679	3289.54	10762.39	4579.57	15341.300000000001
K08680	330.6	727.95	523.47	1991.54
K08681	890.6700000000001	986.0	315.27	8939.09
K08682	50.0	145.25	56.0	221.25
K08685	292.85	3288.5	383.0	5095.75
K08687	5.0	263.5	16.5	45.0
K08688	215.5	406.0	168.0	1525.5
K08691	392.0	1339.5	759.7	3497.0
K08692	10.0	0.0	16.6	22.5
K08693	29.0	44.5	23.27	2252.09
K08713	46.0	288.0	102.27	367.09
K08714	1398.08	3173.33	1803.25	5433.33
K08715	0.0	36.0	26.0	42.0
K08717	400.0	1196.5	624.6	520.75
K08720	177.5	416.0	146.0	1560.0
K08721	35.0	875.0	72.0	202.0
K08722	300.5	576.25	431.5	838.25
K08723	50.0	128.25	56.0	217.75
K08724	71.6	385.7	137.47	571.29
K08738	5487.76	15206.2	8143.0	27668.53
K08744	1566.05	3000.28	1890.5	7438.26
K08777	45.0	264.0	90.0	335.0
K08851	0.0	70.0	0.0	103.0
K08884	2524.4399999999996	4852.7	2213.39	23397.2
K08926	88.5	13.0	61.6	145.0
K08927	80.5	13.0	58.6	144.0
K08928	88.5	13.0	61.6	145.0
K08929	88.5	13.0	61.6	145.0
K08930	28.5	4.0	3.0	78.0
K08939	35.0	2.0	5.0	5.0
K08963	2237.87	8950.470000000001	2493.8199999999997	24151.13
K08964	399.0	2190.0	762.77	3231.34
K08965	49.0	300.5	110.27	383.09
K08966	49.0	300.5	110.27	383.09
K08967	428.44	3242.7200000000003	766.72	3618.8900000000003
K08969	49.0	300.5	110.27	383.09
K08970	187.0	200.25	300.0	285.25
K08971	0.0	80.0	0.0	74.0
K08972	711.45	1678.6999999999998	1125.2	8854.61
K08973	3141.87	8056.219999999999	4332.549999999999	12305.289999999999
K08974	1827.83	6630.16	2346.27	11341.42
K08975	0.0	80.0	0.0	103.0
K08976	215.25	825.5	506.27	1087.34
K08977	185.0	2383.0	464.27	1467.09
K08978	447.94	1032.22	722.05	1114.05
K08979	0.0	10.0	0.0	72.0
K08981	688.0	1253.83	1064.27	2049.59
K08982	195.75	464.75	144.25	3048.75
K08983	231.0	1454.5	449.0	1142.75
K08984	624.0	3877.92	966.75	4616.16
K08985	92.0	1099.17	161.0	497.90999999999997
K08986	46.0	290.5	106.0	363.0
K08987	250.1	473.7	420.97	1127.29
K08988	1452.08	1123.83	1999.35	1517.33
K08989	232.38	659.36	569.54	1359.19
K08990	1973.27	3321.3	2644.55	5443.63
K08992	1605.0	772.75	1446.0	1637.75
K08993	403.0	924.75	659.5	1369.5
K08994	949.35	2671.42	1201.6	4590.66
K08995	590.64	952.72	1168.55	1511.55
K08996	53.67	128.92000000000002	63.0	217.75
K08997	404.0	789.25	633.0	1093.75
K08998	4481.389999999999	10092.59	4585.5199999999995	29434.33
K08999	1678.67	4531.0	1035.5	18041.0
K09000	0.0	99.0	20.0	18.0
K09001	3281.27	8898.8	4353.299999999999	18028.13
K09002	0.0	0.0	0.0	13.0
K09003	8.0	27.0	7.0	25.0
K09004	310.5	3811.25	516.35	3573.5
K09005	2531.12	4096.22	3590.05	12857.789999999999
K09006	14.0	75.0	0.0	136.0
K09007	1127.85	4017.84	779.27	9843.91
K09009	1292.67	1964.5	1198.5	4988.5
K09011	229.0	3160.5	540.0	1904.5
K09013	3885.89	7954.0	4216.7699999999995	25468.420000000002
K09014	2784.8900000000003	7378.0	4097.7699999999995	18520.92
K09015	2780.8900000000003	7364.0	4095.7699999999995	18391.92
K09016	50.0	128.25	56.0	217.75
K09017	3184.02	7071.3	4112.55	10558.880000000001
K09018	157.0	136.75	251.1	240.75
K09019	876.94	1242.97	917.95	3563.8
K09020	180.0	145.25	318.6	363.75
K09021	123.0	160.75	199.1	258.75
K09022	1994.04	8017.92	1835.4	19770.0
K09023	123.0	160.75	199.1	258.75
K09024	187.0	1002.9200000000001	755.37	1277.1599999999999
K09065	109.0	40.5	69.5	3211.5
K09116	168.75	2318.0	155.5	3909.25
K09117	3649.6400000000003	11414.42	3757.5199999999995	28392.5
K09118	205.0	604.3299999999999	171.5	687.5
K09119	0.0	80.0	0.0	74.0
K09120	0.0	80.0	0.0	74.0
K09121	253.0	1316.5	252.5	2065.5
K09122	182.6	2181.5	134.0	4705.25
K09123	632.0	175.0	897.0	290.0
K09125	2925.0	6061.58	4137.77	17788.42
K09126	35.0	89.0	7.0	2367.5
K09127	0.0	99.0	20.0	18.0
K09128	292.0	108.0	440.0	150.0
K09129	115.0	156.5	14.0	1617.0
K09131	2234.62	5152.47	2469.55	16233.289999999999
K09133	16.0	165.5	17.0	115.0
