function	SRR1397196	SRR1397265	SRR1397339	SRR1397407
RXN-14403	0.0	0.0	177.0	160.0
RXN-14429	2621.56	3267.7	10811.84	5848.1900000000005
RXN-14431	91.0	90.0	419.0	273.0
RXN-14437	91.0	90.0	419.0	273.0
RXN-14438	91.0	90.0	419.0	273.0
RXN-14455	6722.18	7582.57	34109.78	15890.73
RXN-14460	1.5	1.5	7.0	4.0
RXN-14475	46.0	91.27	339.09	267.0
RXN-14516	0.0	0.0	103.0	80.0
RXN-14517	5044.639999999999	5470.52	32021.83	13833.169999999998
RXN-14518	0.0	0.0	74.0	80.0
RXN-14531	2695.94	2899.55	23938.550000000003	7006.22
RXN-14569	4990.219999999999	5480.02	31115.08	11366.67
RXN-14570	5152.639999999999	5619.02	34224.83	13996.669999999998
RXN-14574	349.0	618.0	4908.5	5885.5
RXN-14576	192.0	197.0	760.0	482.0
RXN-1461	291.6	335.47	1176.54	734.1100000000001
RXN-14640	215.0	113.5	3707.0	251.83
RXN-14696	101.0	227.27	767.59	749.0
RXN-14697	101.0	227.27	767.59	749.0
RXN-14699	0.0	0.0	74.0	80.0
RXN-14700	0.0	0.0	74.0	80.0
RXN-14705	5.0	0.0	99.0	2.0
RXN-14706	5.0	0.0	99.0	2.0
RXN-14712	1085.6	1594.7	6604.53	5115.45
RXN-14715	2221.4700000000003	2446.95	6820.88	4518.3
RXN-14718	263.0	484.6	63.0	25.0
RXN-14724	8.0	3.0	26.0	27.0
RXN-14725	311.0	404.0	2473.0	1332.0
RXN-14726	311.0	404.0	2473.0	1332.0
RXN-14727	3847.09	6171.42	16481.77	7582.86
RXN-14728	3847.09	6171.42	16481.77	7582.86
RXN-14729	8162.05	10259.75	37207.11	15958.03
RXN-14771	192.0	197.0	760.0	482.0
RXN-14774	3694.74	4780.92	18029.08	9160.11
RXN-14775	192.0	197.0	760.0	482.0
RXN-14776	2221.4700000000003	2446.95	6820.88	4518.3
RXN-14785	192.0	197.0	760.0	482.0
RXN-14788	3694.74	4780.92	18029.08	9160.11
RXN-14789	192.0	197.0	760.0	482.0
RXN-14790	2221.4700000000003	2446.95	6820.88	4518.3
RXN-14793	3694.74	4780.92	18029.08	9160.11
RXN-14796	192.0	197.0	760.0	482.0
RXN-14799	3694.74	4780.92	18029.08	9160.11
RXN-14803	3694.74	4780.92	18029.08	9160.11
RXN-14814	159.0	252.0	983.25	1367.75
RXN-14837	14.0	60.0	66.0	49.0
RXN-14845	7.0	9.0	27.0	15.0
RXN-14897	2.0	10.0	0.0	11.0
RXN-14903	3273.1400000000003	4349.549999999999	13109.04	6634.97
RXN-14907	175.5	119.0	1546.5	412.0
RXN-14910	2.0	0.0	15.0	2.0
RXN-14918	46.0	22.0	5.0	2.0
RXN-14919	46.0	22.0	5.0	2.0
RXN-14930	1.0	7.0	12.0	11.5
RXN-14933	86.0	130.0	362.0	1044.0
RXN-14935	8.0	3.0	26.0	27.0
RXN-14936	136.0	197.0	129.75	67.25
RXN-14937	169.5	146.0	1503.5	404.0
RXN-14950	4902.54	5302.24	30816.88	11241.97
RXN-14957	4902.54	5302.24	30816.88	11241.97
RXN-14959	4902.54	5302.24	30816.88	11241.97
RXN-14963	12000.75	13789.989999999998	63877.06	35688.92
RXN-14970	12000.75	13789.989999999998	63877.06	35688.92
RXN-14971	10458.02	11463.39	59189.51	28331.28
RXN-14982	8162.05	10259.75	37207.11	15958.03
RXN-14983	8162.05	10259.75	37207.11	15958.03
RXN-14986	5008.71	5428.049999999999	28360.04	13711.64
RXN-14992	5195.639999999999	5604.52	32401.83	14051.169999999998
RXN-15002	146.0	8.0	4255.0	250.0
RXN-15005	5034.639999999999	5804.02	22860.33	13480.669999999998
RXN-15006	5046.639999999999	5856.02	22919.33	13499.669999999998
RXN-15007	5216.389999999999	6019.52	29274.24	15643.84
RXN-1501	1503.75	1859.5	2457.0	3219.25
RXN-15035	4835.4	7114.599999999999	19034.59	10429.78
RXN-15041	0.0	0.0	103.0	80.0
RXN-15043	7343.58	8723.84	43079.95999999999	19168.06
RXN-15045	11205.77	11600.81	71303.08	23740.92
RXN-15047	303.69	202.97	7819.640000000001	3213.2200000000003
RXN-15065	1503.75	1859.5	2457.0	3219.25
RXN-15067	1503.75	1859.5	2457.0	3219.25
RXN-15068	1503.75	1859.5	2457.0	3219.25
RXN-15083	8162.05	10259.75	37207.11	15958.03
RXN-15084	8162.05	10259.75	37207.11	15958.03
RXN-15085	8162.05	10259.75	37207.11	15958.03
RXN-15086	8162.05	10259.75	37207.11	15958.03
RXN-15087	8162.05	10259.75	37207.11	15958.03
RXN-15092	8162.05	10259.75	37207.11	15958.03
RXN-15093	8162.05	10259.75	37207.11	15958.03
RXN-15094	8162.05	10259.75	37207.11	15958.03
RXN-15095	8162.05	10259.75	37207.11	15958.03
RXN-15096	8162.05	10259.75	37207.11	15958.03
RXN-15117	100.0	130.0	617.0	799.5
RXN-15118	100.0	130.0	617.0	799.5
RXN-15127	1994.04	1835.4	19770.0	8017.92
RXN-15130	509.1	610.77	3568.84	780.5
RXN-15138	4046.33	5599.74	12704.229999999998	5700.64
RXN-15143	8162.05	10259.75	37207.11	15958.03
RXN-15144	8162.05	10259.75	37207.11	15958.03
RXN-15145	8162.05	10259.75	37207.11	15958.03
RXN-15150	8162.05	10259.75	37207.11	15958.03
RXN-15151	8162.05	10259.75	37207.11	15958.03
RXN-15152	8162.05	10259.75	37207.11	15958.03
RXN-15154	8162.05	10259.75	37207.11	15958.03
RXN-15155	8162.05	10259.75	37207.11	15958.03
RXN-15156	8162.05	10259.75	37207.11	15958.03
RXN-15157	8162.05	10259.75	37207.11	15958.03
RXN-15158	8162.05	10259.75	37207.11	15958.03
RXN-15159	8162.05	10259.75	37207.11	15958.03
RXN-15160	8162.05	10259.75	37207.11	15958.03
RXN-15161	8162.05	10259.75	37207.11	15958.03
RXN-15162	8162.05	10259.75	37207.11	15958.03
RXN-15163	8162.05	10259.75	37207.11	15958.03
RXN-15164	8162.05	10259.75	37207.11	15958.03
RXN-15165	8162.05	10259.75	37207.11	15958.03
RXN-15166	8162.05	10259.75	37207.11	15958.03
RXN-15167	8162.05	10259.75	37207.11	15958.03
RXN-15168	8162.05	10259.75	37207.11	15958.03
RXN-15169	8162.05	10259.75	37207.11	15958.03
RXN-15170	8162.05	10259.75	37207.11	15958.03
RXN-15171	8162.05	10259.75	37207.11	15958.03
RXN-15172	8162.05	10259.75	37207.11	15958.03
RXN-15173	8162.05	10259.75	37207.11	15958.03
RXN-15174	8162.05	10259.75	37207.11	15958.03
RXN-15175	8162.05	10259.75	37207.11	15958.03
RXN-15176	8162.05	10259.75	37207.11	15958.03
RXN-15177	8162.05	10259.75	37207.11	15958.03
RXN-15178	8162.05	10259.75	37207.11	15958.03
RXN-15180	8162.05	10259.75	37207.11	15958.03
RXN-15181	8162.05	10259.75	37207.11	15958.03
RXN-15182	8162.05	10259.75	37207.11	15958.03
RXN-15184	8162.05	10259.75	37207.11	15958.03
RXN-15185	8162.05	10259.75	37207.11	15958.03
RXN-15202	37.0	22.0	2334.0	96.0
RXN-15261	2558.62	3081.05	7528.63	4556.3
RXN-15264	189.75	306.0	1724.75	2843.0
RXN-15276	0.0	15.0	0.0	0.0
RXN-15278	0.0	15.0	0.0	0.0
RXN-15288	0.0	20.0	18.0	99.0
RXN-15289	80.67	551.5	165.75	224.42
RXN-15291	80.67	551.5	165.75	224.42
RXN-15294	750.4200000000001	1198.75	11187.75	5120.75
RXN-15295	16.0	6.0	52.0	74.0
RXN-15296	46.0	22.0	7.75	2.25
RXN-15297	358.0	505.0	152.75	109.25
RXN-15298	46.0	22.0	7.75	2.25
RXN-15299	0.0	0.0	2.75	0.25
RXN-15309	6395.139999999999	7454.4	24143.83	16808.190000000002
RXN-15313	111.0	244.5	1288.75	2851.25
RXN-15334	8162.05	10259.75	37207.11	15958.03
RXN-15341	948.94	1934.25	4740.049999999999	3493.4700000000003
RXN-15358	0.0	0.0	8.0	6.0
RXN-15378	10458.02	11463.39	59189.51	28331.28
RXN-15513	1565.23	2885.99	15799.929999999998	4602.34
RXN-15521	1085.6	1594.7	6604.53	5115.45
RXN-15555	0.0	0.0	43.0	0.0
RXN-15615	0.0	0.0	60.0	70.0
RXN-15635	4920.87	5388.32	27790.130000000005	13455.8
RXN-15680	18704.34	25675.6	64707.28999999999	31209.67
RXN-15682	3043.5	4806.5	11729.25	5610.0
RXN-15710	222.27	650.47	6855.04	698.62
RXN-15712	1770.87	3311.55	10082.04	7751.22
RXN-15713	1770.87	3311.55	10082.04	7751.22
RXN-15723	72.0	167.6	355.41	357.17
RXN-15724	72.0	167.6	355.41	357.17
RXN-15727	220.76	236.8	5394.700000000001	1000.88
RXN-15728	389.67	544.0	6231.91	4499.84
RXN-15729	389.67	544.0	6231.91	4499.84
RXN-15733	6703.469999999999	7805.519999999999	37018.91	20200.0
RXN-15734	313.0	274.1	5224.5	3590.5
RXN-15740	6623.379999999999	7248.57	26743.380000000005	11070.06
RXN-15745	6623.379999999999	7248.57	26743.380000000005	11070.06
RXN-15753	7.0	23.0	64.0	24.0
RXN-15816	3157.12	4252.049999999999	13524.04	8358.720000000001
RXN-15818	11259.35	14227.31	54861.8	23659.47
RXN-15819	8789.39	11942.19	44021.19	18984.2
RXN-15822	8789.39	11942.19	44021.19	18984.2
RXN-15823	11259.35	14227.31	54861.8	23659.47
RXN-15829	3157.12	4252.049999999999	13524.04	8358.720000000001
RXN-15830	17914.21	23247.22	83223.2	45308.98
RXN-15838	975.89	1536.6999999999998	2805.2	2193.39
RXN-15855	8789.39	11942.19	44021.19	18984.2
RXN-15878	4798.04	5289.32	25655.630000000005	12048.97
RXN-15881	10265.3	11695.71	64591.92	23924.54
RXN-15889	4525.639999999999	4441.52	25288.83	8808.09
RXN-15910	3000.94	4560.84	20431.43	11113.35
RXN-15920	1003.0	962.67	967.75	319.75
RXN-16001	70.5	96.0	394.75	479.25
RXN-16003	76.0	153.67	70.5	12.0
RXN-16006	71.0	218.5	1409.0	2858.0
RXN-16024	11205.77	11600.81	71303.08	23740.92
RXN-16025	7343.58	8723.84	43079.95999999999	19168.06
RXN-16027	65.0	23.0	2919.0	26.0
RXN-16030	296.0	459.0	657.25	452.25
RXN-16032	7343.58	8723.84	43079.95999999999	19168.06
RXN-16033	395.25	440.5	4057.0	4021.75
RXN-16065	765.5	1289.0	2762.5	1547.0
RXN-16066	7343.58	8723.84	43079.95999999999	19168.06
RXN-16067	7343.58	8723.84	43079.95999999999	19168.06
RXN-16076	7343.58	8723.84	43079.95999999999	19168.06
RXN-16077	7343.58	8723.84	43079.95999999999	19168.06
RXN-16117	11205.77	11600.81	71303.08	23740.92
RXN-16118	7343.58	8723.84	43079.95999999999	19168.06
RXN-16121	296.0	459.0	657.25	452.25
RXN-16132	765.5	1289.0	2762.5	1547.0
RXN-16133	5146.610000000001	7607.97	25189.71	12775.66
RXN-16134	192.0	197.0	760.0	482.0
RXN-16135	12012.97	15770.7	59183.22000000001	27159.01
RXN-16137	3694.74	4780.92	18029.08	9160.11
RXN-16138	1503.75	1859.5	2457.0	3219.25
RXN-16139	1503.75	1859.5	2457.0	3219.25
RXN-16165	5085.139999999999	5574.02	32293.33	14062.169999999998
RXN-16190	1.6	3.2	14.2	17.2
RXN-16194	1.6	3.2	14.2	17.2
RXN-16201	1.6	3.2	14.2	17.2
RXN-1623	7343.58	8723.84	43079.95999999999	19168.06
RXN-16248	349.0	618.0	4908.5	5885.5
RXN-16249	349.0	618.0	4908.5	5885.5
RXN-16250	349.0	618.0	4908.5	5885.5
RXN-16261	341.0	604.5	934.0	638.83
RXN-16268	12.0	35.0	65.75	54.5
RXN-16285	7.0	32.5	83.25	115.5
RXN-16322	3447.47	4626.0	17720.25	10740.93
RXN-16380	9715.04	12378.49	67606.88	33810.39
RXN-16389	9715.04	12378.49	67606.88	33810.39
RXN-16391	2183.11	2883.32	23565.14	6573.389999999999
RXN-16393	9715.04	12378.49	67606.88	33810.39
RXN-16401	9715.04	12378.49	67606.88	33810.39
RXN-16402	9715.04	12378.49	67606.88	33810.39
RXN-16415	9715.04	12378.49	67606.88	33810.39
RXN-16418	9715.04	12378.49	67606.88	33810.39
RXN-16420	494.32	573.35	6013.38	4572.42
RXN-16427	3983.87	4475.049999999999	19303.54	9429.47
RXN-16456	3983.87	4475.049999999999	19303.54	9429.47
RXN-16471	9109.91	10560.95	23322.71	17274.0
RXN-16485	89.0	148.0	462.0	1029.0
RXN-16512	89.0	148.0	462.0	1029.0
RXN-16530	4.44	0.78	29.55	1.22
RXN-16602	2785.55	3029.9	26867.85	8450.94
RXN-16614	2471.83	3472.6	8924.33	5422.08
RXN-16615	3042.37	4376.549999999999	11881.95	6744.89
RXN-16616	21845.42	25252.7	116140.3	49205.240000000005
RXN-16619	7570.799999999999	9348.72	38426.16	20504.25
RXN-16620	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN-16621	3042.37	4376.549999999999	11881.95	6744.89
RXN-16622	21845.42	25252.7	116140.3	49205.240000000005
RXN-16623	7570.799999999999	9348.72	38426.16	20504.25
RXN-16624	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN-16625	3042.37	4376.549999999999	11881.95	6744.89
RXN-16626	21845.42	25252.7	116140.3	49205.240000000005
RXN-16627	7570.799999999999	9348.72	38426.16	20504.25
RXN-16628	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN-16629	3042.37	4376.549999999999	11881.95	6744.89
RXN-16630	21845.42	25252.7	116140.3	49205.240000000005
RXN-16631	7570.799999999999	9348.72	38426.16	20504.25
RXN-16632	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN-16637	5067.639999999999	5665.52	32175.33	13897.5
RXN-16649	11141.68	13792.78	46327.990000000005	23498.0
RXN-16650	1085.6	1594.7	6604.53	5115.45
RXN-16653	8789.39	11942.19	44021.19	18984.2
RXN-16654	8789.39	11942.19	44021.19	18984.2
RXN-16655	8789.39	11942.19	44021.19	18984.2
RXN-16656	8789.39	11942.19	44021.19	18984.2
RXN-16659	11141.68	13792.78	46327.990000000005	23498.0
RXN-16664	720.5	1230.0	9904.75	3667.25
RXN-16750	1195.0	1297.5	765.0	531.5
RXN-16759	4525.639999999999	4441.52	25288.83	8808.09
RXN-16761	67.0	111.25	627.75	2202.0
RXN-1685	5105.31	5855.77	39559.59	19048.0
RXN-1803	104.0	79.0	157.0	31.5
RXN-1804	104.0	79.0	157.0	31.5
RXN-1823	1048.6799999999998	1609.31	10481.2	7752.77
RXN-1824	183.0	330.31	4211.77	2823.0
RXN-1826	2588.5600000000004	2222.27	23899.590000000004	8616.84
RXN-1828	1514.94	1430.45	13218.13	6835.47
RXN-1841	269.0	604.0	1843.0	3251.5
RXN-1882	2.0	3.0	9.5	15.0
RXN-1961	5206.639999999999	5772.02	32445.83	14269.669999999998
RXN-1981	877.44	1315.2	3655.3	1123.72
RXN-2043	2697.32	3000.9500000000003	26343.4	6753.91
RXN-2102	124.5	199.0	413.75	386.75
RXN-2141	3000.94	4560.84	20431.43	11113.35
RXN-22	5320.639999999999	5975.52	26108.83	13802.169999999998
RXN-2364	412.7	530.0	712.5	89.0
RXN-2462	62.44	217.28	222.05	291.72
RXN-2463	102.44	249.95	483.05	338.72
RXN-2464	157.88	269.4	406.6	355.94
RXN-2562	46.0	22.0	5.0	2.0
RXN-2841	464.85	921.0	6170.25	3603.5
RXN-2861	33.0	49.2	44.0	440.0
RXN-2882	25.94	46.55	180.55	567.72
RXN-2901	2361.77	2330.12	10852.13	3233.88
RXN-2961	70.0	44.0	27.0	20.0
RXN-2962	3795.56	4999.17	14374.77	7360.02
RXN-3341	2755.37	4081.54	14108.99	6383.82
RXN-34	894.94	1764.82	3656.64	1701.72
RXN-3443	8789.39	11942.19	44021.19	18984.2
RXN-3541	20.0	45.0	283.0	142.0
RXN-3562	48.0	91.5	345.5	270.5
RXN-3641	165.0	410.0	851.5	1281.75
RXN-37	8789.39	11942.19	44021.19	18984.2
RXN-3766	48.0	91.5	345.5	270.5
RXN-3962	768.0	1117.5	3734.33	2050.5
RXN-4142	8789.39	11942.19	44021.19	18984.2
RXN-4210	0.0	15.0	0.0	0.0
RXN-4301	9.0	20.0	706.0	16.0
RXN-4961	137.5	259.6	243.0	20.0
RXN-5286	35.0	5.0	5.0	2.0
RXN-5341	3248.86	6333.14	31875.33	19952.83
RXN-5424	11259.35	14227.31	54861.8	23659.47
RXN-5581	62.0	39.0	4.0	0.0
RXN-5821	508.17	1653.37	2983.34	2176.17
RXN-5841	6952.030000000001	8703.82	55088.37	20767.71
RXN-5901	2627.6400000000003	3438.55	14159.37	6599.06
RXN-600	371.5	449.6	7739.75	182.5
RXN-6002	62.0	39.0	4.0	0.0
RXN-6182	6651.389999999999	6821.27	35996.08	14264.919999999998
RXN-6201	187.69	735.95	1434.3	669.72
RXN-624	18.0	22.0	86.0	76.0
RXN-6261	3897.33	3829.0	16569.75	7573.28
RXN-6383	8.0	3.0	30.0	0.0
RXN-6423	85.0	132.0	448.75	1022.25
RXN-646	97.0	83.0	140.0	16.0
RXN-6501	241.0	115.5	4432.0	255.83
RXN-6601	6244.58	9539.4	33259.06	13594.57
RXN-6642	3834.96	5379.299999999999	15932.04	7507.969999999999
RXN-6883	39.0	254.0	290.0	104.0
RXN-6902	594.44	1215.55	2005.8	763.22
RXN-7001	4040.87	3888.04	24883.33	7709.15
RXN-707	0.0	15.0	0.0	0.0
RXN-709	281.25	357.0	3593.0	2116.0
RXN-7241	180.0	306.5	93.75	277.75
RXN-7253	8297.9	11043.22	44704.66	21374.66
RXN-7421	5802.2	7937.12	20205.620000000003	10673.96
RXN-7561	3591.66	3523.5	8069.41	5374.41
RXN-7566	155.0	27.0	418.0	935.0
RXN-7567	311.0	404.0	2473.0	1332.0
RXN-7573	5.0	5.0	7.0	4.0
RXN-7607	6952.030000000001	8703.82	55088.37	20767.71
RXN-7609	6952.030000000001	8703.82	55088.37	20767.71
RXN-7614	748.27	1214.97	4552.7	3747.62
RXN-7644	443.67	489.5	8341.0	3464.67
RXN-7657	11259.35	14227.31	54861.8	23659.47
RXN-7668	93.0	170.67000000000002	4283.0	2538.5
RXN-7669	2617.24	2398.27	21960.42	8351.42
RXN-7682	6596.44	9023.75	21906.51	11154.2
RXN-7683	69.0	11.77	2961.59	141.5
RXN-7693	11259.35	14227.31	54861.8	23659.47
RXN-7694	11259.35	14227.31	54861.8	23659.47
RXN-7700	11259.35	14227.31	54861.8	23659.47
RXN-7706	11259.35	14227.31	54861.8	23659.47
RXN-7710	2617.24	2398.27	21960.42	8351.42
RXN-7716	9082.2	10864.64	45962.08	20208.26
RXN-7719	9082.2	10864.64	45962.08	20208.26
RXN-7737	882.5	390.5	9310.5	3751.0
RXN-7743	229.0	540.0	1904.5	3160.5
RXN-7774	92.0	91.5	388.0	203.83
RXN-7784	371.5	449.6	7739.75	182.5
RXN-7793	104.5	157.7	117.0	40.5
RXN-7835	2221.4700000000003	2446.95	6820.88	4518.3
RXN-7836	1539.33	1876.0	3978.33	3525.58
RXN-7838	12012.97	15770.7	59183.22000000001	27159.01
RXN-7871	0.0	0.0	17.0	0.0
RXN-7903	166.0	342.0	504.0	359.0
RXN-7904	9715.04	12378.49	67606.88	33810.39
RXN-7908	3543.06	4783.27	16040.68	8848.44
RXN-7911	2221.4700000000003	2446.95	6820.88	4518.3
RXN-7913	4842.54	5159.52	30042.17	11483.0
RXN-7919	3582.57	4815.32	15359.13	7271.97
RXN-7929	2516.65	3170.5	14953.009999999998	6385.030000000001
RXN-7931	1539.33	1876.0	3978.33	3525.58
RXN-7933	4174.71	5570.5	15444.68	10112.02
RXN-7967	0.0	0.0	2.75	0.25
RXN-7968	0.0	0.0	2.75	0.25
RXN-7970	6.33	29.0	102.08	126.83
RXN-8001	5320.04	5946.82	25807.13	13386.47
RXN-8036	3248.86	6333.14	31875.33	19952.83
RXN-8042	28.0	5.5	2240.5	79.5
RXN-8077	215.5	112.0	3832.5	331.0
RXN-8078	205.5	114.0	3530.5	317.0
RXN-8079	0.0	0.0	208.0	240.0
RXN-8080	241.5	115.0	4565.0	335.0
RXN-8081	241.5	115.0	4565.0	335.0
RXN-8087	221.0	327.0	409.0	276.0
RXN-8095	0.0	0.0	62.0	140.0
RXN-8096	0.0	0.0	93.0	210.0
RXN-8098	0.0	0.0	124.0	280.0
RXN-8099	0.0	0.0	31.0	70.0
RXN-8100	0.0	0.0	62.0	140.0
RXN-8101	0.0	0.0	31.0	70.0
RXN-8102	596.0	597.0	5477.0	1611.0
RXN-8103	0.0	0.0	31.0	70.0
RXN-8124	0.0	0.0	117.0	80.0
RXN-8141	1566.05	1890.5	7438.26	3000.28
RXN-8156	67.5	71.0	807.0	133.0
RXN-8163	17.85	68.0	873.25	368.5
RXN-8166	0.0	2.67	0.0	0.0
RXN-8186	309.0	621.5	763.0	335.5
RXN-8187	309.0	621.5	763.0	335.5
RXN-8340	9649.08	9984.6	50156.33	23859.44
RXN-8342	3588.54	4720.049999999999	18369.54	9455.97
RXN-8344	1171.04	1656.95	3279.46	3333.1400000000003
RXN-8348	6878.63	7665.0	36337.69	17430.46
RXN-8389	166.0	342.0	504.0	359.0
RXN-8391	7426.58	8756.17	34863.04	16005.73
RXN-8505	212.0	368.0	493.0	786.5
RXN-8527	239.25	417.5	3415.0	2836.0
RXN-8529	2202.73	2492.22	9274.21	7787.23
RXN-8580	102.0	141.0	338.0	94.0
RXN-8581	102.0	141.0	338.0	94.0
RXN-8626	2.0	9.0	23.0	55.0
RXN-8629	9082.2	10864.64	45962.08	20208.26
RXN-863	10.0	0.0	198.0	4.0
RXN-8630	125.5	180.0	1018.5	414.0
RXN-8631	6938.75	8182.469999999999	41705.880000000005	19752.56
RXN-8635	0.0	20.0	18.0	99.0
RXN-8638	2661.21	3887.42	10641.75	7222.34
RXN-864	22.2	0.0	321.0	6.0
RXN-8641	86.0	109.0	487.75	326.25
RXN-8643	1498.33	1925.6	4089.08	2245.08
RXN-865	5.0	0.0	99.0	2.0
RXN-8654	1844.35	1208.99	15255.13	4682.95
RXN-8655	1844.35	1208.99	15255.13	4682.95
RXN-8664	89.0	151.5	374.0	165.5
RXN-8665	867.94	1931.22	4032.14	1582.72
RXN-8667	3468.58	4837.0	13236.74	8043.75
RXN-8668	7139.17	8657.86	35047.04	16558.699999999997
RXN-8670	2.0	0.0	5.0	3.0
RXN-8672	2353.94	2993.55	8940.63	5038.55
RXN-8673	2353.94	2993.55	8940.63	5038.55
RXN-8674	2353.94	2993.55	8940.63	5038.55
RXN-8743	41.0	6.0	278.0	8.0
RXN-8746	41.0	6.0	278.0	8.0
RXN-8748	3041.68	5635.0	21851.99	12439.58
RXN-8759	1320.35	1799.75	5456.32	1997.34
RXN-8760	1894.36	2592.55	5874.21	2987.56
RXN-8762	2008.36	2626.05	6316.21	2908.06
RXN-8763	2255.94	3101.55	6899.870000000001	3141.5600000000004
RXN-8764	525.19	1154.45	3224.21	2146.3900000000003
RXN-8765	1880.11	2512.05	5054.8	2083.39
RXN-8766	7.0	12.0	143.0	287.0
RXN-8767	7.0	16.0	266.0	292.0
RXN-8768	1971.36	2617.55	6091.21	2768.56
RXN-8769	2779.79	3079.05	12039.04	6383.39
RXN-8770	2436.12	2524.2	12764.54	5474.47
RXN-8771	2507.12	2917.8	7882.540000000001	4825.97
RXN-8777	145.0	334.0	369.0	279.0
RXN-8783	2369.0	4009.1	6180.0	5181.0
RXN-8792	265.5	184.8	435.0	39.0
RXN-8800	0.0	0.0	74.0	80.0
RXN-8801	0.0	0.0	74.0	80.0
RXN-8807	951.86	1376.95	5015.21	3801.39
RXN-8850	1049.19	593.95	7582.300000000001	4108.38
RXN-8851	1211.0	1190.0	2320.5	1113.83
RXN-8872	125.5	180.0	1018.5	414.0
RXN-8890	9.0	0.0	75.0	0.0
RXN-8953	104.5	182.75	3041.75	825.5
RXN-8956	1467.5	1603.0	2166.25	727.5
RXN-8960	381.75	757.35	3574.5	1479.0
RXN-8961	392.0	759.7	3497.0	1339.5
RXN-8963	8.0	3.0	1.0	0.0
RXN-8964	86.0	130.0	362.0	1044.0
RXN-8965	273.11	376.4500000000001	1935.55	846.89
RXN-8966	8.0	3.0	26.0	27.0
RXN-8974	8.0	3.0	1.0	0.0
RXN-8975	5056.639999999999	5492.52	31891.83	13758.169999999998
RXN-8976	5083.639999999999	5560.52	32177.83	13952.169999999998
RXN-8987	94.0	133.0	388.0	1071.0
RXN-8992	4021.87	4943.549999999999	25952.04	12788.97
RXN-8999	5027.639999999999	5472.12	31852.83	13912.169999999998
RXN-9003	4223.87	5202.549999999999	19671.54	10100.47
RXN-9023	1514.94	1430.45	13218.13	6835.47
RXN-9024	106.0	211.0	401.0	277.0
RXN-9025	2588.5600000000004	2222.27	23899.590000000004	8616.84
RXN-9031	1338.0	1876.1	853.0	783.5
RXN-9068	104.0	79.0	157.0	31.5
RXN-9086	8.0	3.0	1.0	0.0
RXN-9087	8.0	3.0	1.0	0.0
RXN-9092	14.0	0.0	128.0	2.0
RXN-9101	142.5	163.6	513.41	348.17
RXN-9157	6244.58	9539.4	33259.06	13594.57
RXN-9160	93.0	62.6	3114.0	178.0
RXN-9190	2222.62	2965.4700000000003	21584.95	7494.62
RXN-9191	5034.04	5396.82	33262.130000000005	13862.97
RXN-9204	2222.62	2965.4700000000003	21584.95	7494.62
RXN-9205	5034.04	5396.82	33262.130000000005	13862.97
RXN-9217	2222.62	2965.4700000000003	21584.95	7494.62
RXN-9220	5034.04	5396.82	33262.130000000005	13862.97
RXN-9222	4223.87	5202.549999999999	19671.54	10100.47
RXN-9223	6395.139999999999	7454.4	24143.83	16808.190000000002
RXN-9225	3236.37	4431.219999999999	13399.54	7922.47
RXN-9227	5034.04	5396.82	33262.130000000005	13862.97
RXN-9229	3236.37	4431.219999999999	13399.54	7922.47
RXN-9230	4223.87	5202.549999999999	19671.54	10100.47
RXN-9231	6395.139999999999	7454.4	24143.83	16808.190000000002
RXN-9233	3236.37	4431.219999999999	13399.54	7922.47
RXN-9235	5034.04	5396.82	33262.130000000005	13862.97
RXN-9237	3236.37	4431.219999999999	13399.54	7922.47
RXN-9238	6395.139999999999	7454.4	24143.83	16808.190000000002
RXN-9240	3236.37	4431.219999999999	13399.54	7922.47
RXN-9242	5034.04	5396.82	33262.130000000005	13862.97
RXN-9296	0.0	0.0	103.0	80.0
RXN-9310	330.6	523.47	1991.54	727.95
RXN-9311	204.0	429.0	1467.75	469.25
RXN-9358	2222.62	2965.4700000000003	21584.95	7494.62
RXN-9359	2222.62	2965.4700000000003	21584.95	7494.62
RXN-9360	2222.62	2965.4700000000003	21584.95	7494.62
RXN-9361	5034.04	5396.82	33262.130000000005	13862.97
RXN-9362	5034.04	5396.82	33262.130000000005	13862.97
RXN-9363	5034.04	5396.82	33262.130000000005	13862.97
RXN-9365	2222.62	2965.4700000000003	21584.95	7494.62
RXN-9366	5034.04	5396.82	33262.130000000005	13862.97
RXN-9380	1791.58	2622.0	4744.08	7619.33
RXN-9382	2410.15	3554.4700000000003	8478.89	4793.05
RXN-9407	18.0	22.0	86.0	76.0
RXN-9409	18.0	22.0	86.0	76.0
RXN-9412	153.0	164.0	763.0	437.0
RXN-9413	153.0	164.0	763.0	437.0
RXN-9464	153.0	164.0	763.0	437.0
RXN-9514	21845.42	25252.7	116140.3	49205.240000000005
RXN-9515	3983.43	5400.07	26969.29	14040.23
RXN-9516	3042.37	4376.549999999999	11881.95	6744.89
RXN-9518	21845.42	25252.7	116140.3	49205.240000000005
RXN-9520	7570.799999999999	9348.72	38426.16	20504.25
RXN-9521	3983.43	5400.07	26969.29	14040.23
RXN-9523	3042.37	4376.549999999999	11881.95	6744.89
